datetime,location,direction,latitude,longitude,NO2_mean,avg_temperature
2024-06-15 12:00:00,West City,West,51.47005652128816,-0.1397671756740601,16.4,9.86
2024-06-15 13:00:00,South City,South,34.00828336004431,-118.14731559717546,39.83,14.92
2024-06-15 14:00:00,North City,North,40.68294616691377,-73.95863394801485,15.04,4.02
2024-06-15 15:00:00,South City,South,34.07817183115959,-118.30170101909717,33.93,17.83
2024-06-15 16:00:00,North City,North,40.672637888072146,-74.09667157790868,43.89,13.09
2024-06-15 17:00:00,South City,South,34.00885079897063,-118.35774934655014,27.05,24.36
2024-06-15 18:00:00,East City,East,35.672758438141216,139.67559904250683,42.7,13.1
2024-06-15 19:00:00,North City,North,40.65959770363772,-74.01492911347572,25.09,20.1
2024-06-15 20:00:00,East City,East,35.717802801241135,139.68932889096865,36.17,35.06
2024-06-15 21:00:00,North City,North,40.82963732270125,-74.04370960593975,37.81,26.01
2024-06-15 22:00:00,East City,East,35.6809282369261,139.70866735056933,10.43,16.85
2024-06-15 23:00:00,North City,North,40.72733332465565,-73.9895732623043,41.03,17.78
2024-06-16 00:00:00,West City,West,51.4969284484137,-0.0895507479118014,37.64,22.13
2024-06-16 01:00:00,South City,South,34.05117633990154,-118.30657834649303,0.0,28.13
2024-06-16 02:00:00,East City,East,35.65678016336247,139.64631262066212,29.74,17.82
2024-06-16 03:00:00,North City,North,40.66072843650677,-74.04662349161461,14.36,19.57
2024-06-16 04:00:00,East City,East,35.69141846485338,139.77473504395616,38.71,26.12
2024-06-16 05:00:00,South City,South,34.0975218433966,-118.14682186398046,35.88,18.72
2024-06-16 06:00:00,North City,North,40.721584824981285,-74.00726050452242,15.78,15.66
2024-06-16 07:00:00,South City,South,33.95469610367378,-118.243867881002,45.49,28.4
2024-06-16 08:00:00,South City,South,33.990092401547926,-118.30226405103058,19.26,8.2
2024-06-16 09:00:00,East City,East,35.70244182030342,139.7392312272585,32.86,21.56
2024-06-16 10:00:00,West City,West,51.496403797516585,-0.11940273868100168,14.49,24.53
2024-06-16 11:00:00,South City,South,34.02149047909372,-118.32634672811865,35.44,11.7
2024-06-16 12:00:00,South City,South,34.12852406469215,-118.2869481891801,26.4,24.63
2024-06-16 13:00:00,East City,East,35.69312265649055,139.712973569579,31.81,21.61
2024-06-16 14:00:00,West City,West,51.517668699825876,-0.10081080165481605,38.74,8.73
2024-06-16 15:00:00,East City,East,35.766139194238406,139.70993558866041,42.3,8.63
2024-06-16 16:00:00,North City,North,40.764182656368,-73.97808457519368,29.42,26.37
2024-06-16 17:00:00,East City,East,35.753714687153014,139.66869150157285,35.7,11.08
2024-06-16 18:00:00,East City,East,35.646446933211244,139.62934110198808,41.99,21.6
2024-06-16 19:00:00,West City,West,51.52639167275185,-0.09943471873538698,18.06,24.97
2024-06-16 20:00:00,East City,East,35.64932521832022,139.76959758787152,27.22,20.8
2024-06-16 21:00:00,South City,South,34.03756656937946,-118.2663329558299,21.98,5.48
2024-06-16 22:00:00,North City,North,40.663700521007854,-74.02027784407531,21.32,23.98
2024-06-16 23:00:00,South City,South,34.11034904401959,-118.27469355353124,40.47,17.61
2024-06-17 00:00:00,East City,East,35.73157699431454,139.76393443588813,17.04,20.58
2024-06-17 01:00:00,West City,West,51.518041630356265,-0.15628164017712437,44.71,13.96
2024-06-17 02:00:00,West City,West,51.56364547214614,-0.11250087239210681,31.44,11.53
2024-06-17 03:00:00,West City,West,51.58027189746852,-0.09348557291340931,31.5,22.18
2024-06-17 04:00:00,West City,West,51.59728068568719,-0.13561768447159758,48.87,10.56
2024-06-17 05:00:00,South City,South,34.15193669763541,-118.27740594895067,32.83,20.16
2024-06-17 06:00:00,West City,West,51.51101669680192,-0.07396967595097721,42.98,1.74
2024-06-17 07:00:00,South City,South,34.062013616922044,-118.178072540283,14.55,2.18
2024-06-17 08:00:00,South City,South,34.09864085093965,-118.27706062966885,53.88,16.02
2024-06-17 09:00:00,East City,East,35.627065680492144,139.7375464726936,30.29,20.34
2024-06-17 10:00:00,North City,North,40.674703343342415,-73.9492638744865,18.37,23.07
2024-06-17 11:00:00,North City,North,40.66763981955523,-74.09194549780145,48.91,22.95
2024-06-17 12:00:00,South City,South,34.06580417918696,-118.16979836224425,33.14,13.28
2024-06-17 13:00:00,North City,North,40.74155675518256,-73.96543472471511,30.4,7.35
2024-06-17 14:00:00,North City,North,40.70170968546303,-74.0302655610226,27.85,7.53
2024-06-17 15:00:00,North City,North,40.80563361689589,-74.00437866979065,16.68,20.79
2024-06-17 16:00:00,South City,South,34.1015450332775,-118.25737986013445,36.51,30.67
2024-06-17 17:00:00,East City,East,35.64900870214931,139.6256705350245,34.42,11.54
2024-06-17 18:00:00,North City,North,40.67500538812235,-74.05119920849519,17.59,20.53
2024-06-17 19:00:00,West City,West,51.448709100145074,-0.2115920082275924,32.85,20.25
2024-06-17 20:00:00,South City,South,34.12721457827241,-118.08664453565017,18.94,25.18
2024-06-17 21:00:00,East City,East,35.65577538852708,139.68670262990628,36.71,10.03
2024-06-17 22:00:00,South City,South,33.99140313747454,-118.27761389956106,26.61,21.69
2024-06-17 23:00:00,East City,East,35.683820153618264,139.6411501519962,23.42,10.88
2024-06-18 00:00:00,North City,North,40.71934337624977,-74.04424725376678,37.16,8.92
2024-06-18 01:00:00,West City,West,51.517459452970016,-0.13107819630148726,36.94,12.56
2024-06-18 02:00:00,East City,East,35.694439839373985,139.66363232460435,29.77,30.08
2024-06-18 03:00:00,East City,East,35.74433621038147,139.72610540122022,16.64,11.86
2024-06-18 04:00:00,West City,West,51.528679840484756,-0.09796287738611344,14.71,11.7
2024-06-18 05:00:00,East City,East,35.666694949609436,139.6713887835313,28.96,24.42
2024-06-18 06:00:00,North City,North,40.69330850763345,-73.99209949238596,36.03,18.38
2024-06-18 07:00:00,East City,East,35.725992151755754,139.68273359860635,34.45,19.95
2024-06-18 08:00:00,West City,West,51.56087564196082,-0.22025319978623345,45.21,10.53
2024-06-18 09:00:00,East City,East,35.63090395336416,139.6659760951291,40.15,3.42
2024-06-18 10:00:00,North City,North,40.74210128933534,-73.91962635959302,30.11,28.0
2024-06-18 11:00:00,South City,South,34.04113008709074,-118.28390688440804,21.84,12.06
2024-06-18 12:00:00,East City,East,35.729373337023716,139.60707865430342,25.5,12.55
2024-06-18 13:00:00,East City,East,35.68298709462817,139.6313892158413,28.99,10.15
2024-06-18 14:00:00,East City,East,35.7016297157571,139.80048672635772,31.58,12.18
2024-06-18 15:00:00,East City,East,35.74357903641824,139.77117234680523,23.21,20.03
2024-06-18 16:00:00,East City,East,35.66567688827469,139.6583457039932,28.63,13.06
2024-06-18 17:00:00,South City,South,34.10488676588245,-118.20232675993753,41.28,13.02
2024-06-18 18:00:00,North City,North,40.67269583504395,-74.00341383076166,28.66,20.54
2024-06-18 19:00:00,North City,North,40.60083386667179,-73.92878332565144,30.56,22.65
2024-06-18 20:00:00,West City,West,51.471707898137424,-0.07489798825485289,29.99,14.95
2024-06-18 21:00:00,North City,North,40.66279596287065,-73.94534959285289,45.55,15.79
2024-06-18 22:00:00,South City,South,34.00333982798741,-118.33676956615965,5.42,12.82
2024-06-18 23:00:00,West City,West,51.531979325379524,-0.11709928051495816,34.34,18.92
2024-06-19 00:00:00,East City,East,35.67055385532318,139.71854685464186,36.39,11.21
2024-06-19 01:00:00,East City,East,35.69350135441738,139.76177890694996,28.94,24.26
2024-06-19 02:00:00,North City,North,40.678481342039724,-74.00265837792318,49.08,26.41
2024-06-19 03:00:00,East City,East,35.686465728339904,139.64626738590422,17.73,16.7
2024-06-19 04:00:00,North City,North,40.69202755798673,-74.00166516997685,28.62,24.68
2024-06-19 05:00:00,East City,East,35.65756550796781,139.71442027796607,38.22,29.63
2024-06-19 06:00:00,North City,North,40.722285959810314,-74.03653124807686,43.93,35.62
2024-06-19 07:00:00,East City,East,35.70198680339319,139.67015280997575,45.6,9.97
2024-06-19 08:00:00,East City,East,35.66771040469974,139.66669759578727,16.09,16.94
2024-06-19 09:00:00,West City,West,51.54080004369707,-0.1507915781032315,33.24,24.62
2024-06-19 10:00:00,West City,West,51.470666243727464,-0.1425960301640707,31.32,13.04
2024-06-19 11:00:00,South City,South,34.11361638552722,-118.27555128049364,37.97,7.23
2024-06-19 12:00:00,North City,North,40.69988904732986,-74.0305475357613,58.01,23.33
2024-06-19 13:00:00,South City,South,34.0198523472941,-118.2599579616988,24.99,11.31
2024-06-19 14:00:00,West City,West,51.564938764955045,-0.1159331112936643,44.04,9.87
2024-06-19 15:00:00,West City,West,51.550115866958684,-0.06321260746336843,41.91,25.5
2024-06-19 16:00:00,East City,East,35.68854317591076,139.72679704886096,55.07,15.55
2024-06-19 17:00:00,West City,West,51.55585914936811,-0.09112407687643918,32.0,15.4
2024-06-19 18:00:00,South City,South,34.07440529833244,-118.23694421636162,34.45,15.91
2024-06-19 19:00:00,East City,East,35.70559175950114,139.65263211521915,18.51,25.22
2024-06-19 20:00:00,North City,North,40.73789967153372,-73.93396486540144,26.36,15.54
2024-06-19 21:00:00,West City,West,51.499524300610496,-0.1639356434192892,31.39,19.35
2024-06-19 22:00:00,South City,South,34.04008956961028,-118.21062239542957,36.79,10.21
2024-06-19 23:00:00,North City,North,40.70337565701206,-74.02656399621652,46.54,14.26
2024-06-20 00:00:00,East City,East,35.72843763928765,139.66450334762249,39.76,39.42
2024-06-20 01:00:00,North City,North,40.7207994158946,-73.97621140016946,51.01,17.77
2024-06-20 02:00:00,West City,West,51.542696906822165,-0.15524543883676084,41.52,10.93
2024-06-20 03:00:00,South City,South,34.10075441691911,-118.31388491923727,38.46,5.81
2024-06-20 04:00:00,West City,West,51.48463332555068,-0.0861120763291652,22.08,12.86
2024-06-20 05:00:00,East City,East,35.79525258410711,139.71711825220666,26.52,25.45
2024-06-20 06:00:00,North City,North,40.69786560498875,-74.01499137605568,35.74,15.23
2024-06-20 07:00:00,North City,North,40.780786962751854,-73.98477257001402,31.79,17.51
2024-06-20 08:00:00,South City,South,34.088229694643815,-118.29827952056277,37.57,13.99
2024-06-20 09:00:00,North City,North,40.760606452064664,-74.05704408509958,45.76,22.92
2024-06-20 10:00:00,West City,West,51.454177825954474,-0.13748760896743034,42.15,19.19
2024-06-20 11:00:00,South City,South,34.112716192497075,-118.26238604352453,31.32,16.77
2024-06-20 12:00:00,South City,South,34.007433321241166,-118.27868336341425,36.53,21.37
2024-06-20 13:00:00,South City,South,34.05950105585222,-118.32457772654652,33.93,21.92
2024-06-20 14:00:00,South City,South,34.04708159651948,-118.21472501357225,31.4,-0.88
2024-06-20 15:00:00,West City,West,51.54124441022403,-0.13326581286180203,34.29,16.57
2024-06-20 16:00:00,North City,North,40.81786205557349,-73.94677369800198,22.63,11.26
2024-06-20 17:00:00,North City,North,40.64433989999578,-74.02122004700593,37.99,13.13
2024-06-20 18:00:00,East City,East,35.62593550651987,139.71193624042667,27.25,15.62
2024-06-20 19:00:00,West City,West,51.55513334080147,-0.06503384052345307,43.45,13.71
2024-06-20 20:00:00,North City,North,40.76161498516326,-73.96854262441039,36.96,30.51
2024-06-20 21:00:00,East City,East,35.72881981765246,139.72586794117484,22.65,16.91
2024-06-20 22:00:00,North City,North,40.75749570548992,-74.07959374902141,41.47,13.64
2024-06-20 23:00:00,East City,East,35.77563138303523,139.54117387418432,10.34,21.1
2024-06-21 00:00:00,East City,East,35.76104392262616,139.68822298872558,22.57,15.08
2024-06-21 01:00:00,East City,East,35.692056708331144,139.6387875686736,15.68,20.38
2024-06-21 02:00:00,East City,East,35.691168167195684,139.66772580319898,39.96,16.18
2024-06-21 03:00:00,East City,East,35.639443122105746,139.77171986494446,22.93,18.52
2024-06-21 04:00:00,North City,North,40.729913352662145,-73.96102643689154,34.85,12.21
2024-06-21 05:00:00,South City,South,34.13092456502326,-118.17063140062463,44.49,21.61
2024-06-21 06:00:00,East City,East,35.73216253422902,139.62163831868534,21.07,17.3
2024-06-21 07:00:00,South City,South,34.054721338206974,-118.18058610546642,18.91,5.53
2024-06-21 08:00:00,North City,North,40.68029546489433,-73.97176236627071,25.67,18.95
2024-06-21 09:00:00,West City,West,51.48711870176969,-0.036749011337240595,29.34,14.75
2024-06-21 10:00:00,South City,South,34.05785430095011,-118.19125600467069,33.35,15.7
2024-06-21 11:00:00,East City,East,35.7134249865898,139.71864815363278,46.46,10.3
2024-06-21 12:00:00,West City,West,51.475288325297896,-0.13083965702343126,47.31,16.4
2024-06-21 13:00:00,West City,West,51.57388653957102,-0.08087346324060676,30.69,12.4
2024-06-21 14:00:00,East City,East,35.671654350283674,139.56784596020952,12.19,20.68
2024-06-21 15:00:00,East City,East,35.73060782163286,139.70506053275724,27.28,13.65
2024-06-21 16:00:00,West City,West,51.52691653519167,-0.11829082872225265,31.4,15.12
2024-06-21 17:00:00,South City,South,34.03510103403413,-118.18810915872176,16.86,19.43
2024-06-21 18:00:00,East City,East,35.68779051077848,139.6539841521374,36.58,11.39
2024-06-21 19:00:00,West City,West,51.483529688420106,-0.19651996242370642,32.11,25.32
2024-06-21 20:00:00,South City,South,34.048775735896236,-118.25241913092313,15.64,13.81
2024-06-21 21:00:00,North City,North,40.71404318163766,-73.94666140480074,47.34,13.75
2024-06-21 22:00:00,West City,West,51.50041485265795,-0.09865649309577121,29.0,29.04
2024-06-21 23:00:00,South City,South,34.09299267550392,-118.23105363978935,36.39,24.25
2024-06-22 00:00:00,South City,South,34.03614608372924,-118.29896108028184,26.08,19.06
2024-06-22 01:00:00,North City,North,40.76899466450856,-74.0638997818347,35.82,21.43
2024-06-22 02:00:00,East City,East,35.59013945560166,139.6683835461715,47.34,14.29
2024-06-22 03:00:00,North City,North,40.722541940949284,-74.04085394564004,26.39,15.34
2024-06-22 04:00:00,North City,North,40.607514766845654,-74.0232134441999,27.47,32.51
2024-06-22 05:00:00,North City,North,40.68648463821626,-74.07586071229623,25.1,12.86
2024-06-22 06:00:00,West City,West,51.46765964682914,-0.14392103434514752,31.76,7.06
2024-06-22 07:00:00,East City,East,35.68137360176619,139.70846091731087,26.29,33.6
2024-06-22 08:00:00,East City,East,35.658498286651394,139.71137949459904,42.59,20.13
2024-06-22 09:00:00,West City,West,51.49795538118653,-0.12804507384652378,44.7,8.78
2024-06-22 10:00:00,North City,North,40.80238816750064,-74.03315790569269,32.75,8.81
2024-06-22 11:00:00,North City,North,40.596725732896125,-74.00728846779386,17.4,20.5
2024-06-22 12:00:00,East City,East,35.657266550854395,139.68588701379366,32.06,25.37
2024-06-22 13:00:00,South City,South,34.05568010368191,-118.23363935145701,31.17,-0.34
2024-06-22 14:00:00,South City,South,33.9568726318931,-118.24287765349092,34.79,8.83
2024-06-22 15:00:00,North City,North,40.64684140210839,-74.01385892499651,33.84,11.85
2024-06-22 16:00:00,East City,East,35.77006798966603,139.71176837529612,26.5,22.62
2024-06-22 17:00:00,East City,East,35.694288570782774,139.65832851896633,30.32,25.56
2024-06-22 18:00:00,South City,South,34.06805902810249,-118.29468405890806,46.01,33.72
2024-06-22 19:00:00,North City,North,40.72157711219176,-73.96222474750778,22.09,9.73
2024-06-22 20:00:00,South City,South,34.08323075078638,-118.16947412480991,47.63,24.6
2024-06-22 21:00:00,West City,West,51.61952155787304,-0.13917896596759216,34.61,6.93
2024-06-22 22:00:00,South City,South,34.088293791245285,-118.29641665420152,40.3,6.73
2024-06-22 23:00:00,West City,West,51.61599966047471,-0.1454852521127791,21.97,30.81
2024-06-23 00:00:00,North City,North,40.74689696068224,-74.04731952241667,48.49,16.85
2024-06-23 01:00:00,North City,North,40.74820105979339,-73.90684787208248,32.07,21.4
2024-06-23 02:00:00,West City,West,51.419545228201514,-0.11051760313899593,29.74,24.98
2024-06-23 03:00:00,West City,West,51.533655647144286,-0.07570436979112607,27.59,15.98
2024-06-23 04:00:00,East City,East,35.675307980465945,139.70348589059563,31.39,11.37
2024-06-23 05:00:00,North City,North,40.70764415936724,-73.97917002832864,35.03,18.08
2024-06-23 06:00:00,South City,South,33.9146210138006,-118.20124520694463,5.41,20.64
2024-06-23 07:00:00,West City,West,51.481173163049995,-0.10571874660928915,31.72,19.73
2024-06-23 08:00:00,West City,West,51.530919913775584,-0.13021661599690856,23.11,16.84
2024-06-23 09:00:00,South City,South,34.025810633419475,-118.25761776581096,11.14,31.03
2024-06-23 10:00:00,South City,South,34.03035764780715,-118.26199691652742,8.46,16.82
2024-06-23 11:00:00,West City,West,51.51028113815798,-0.1401276803787995,32.87,27.28
2024-06-23 12:00:00,South City,South,34.102616195152535,-118.24210130066975,6.22,15.65
2024-06-23 13:00:00,South City,South,34.09249504715554,-118.23920604397989,34.62,28.16
2024-06-23 14:00:00,South City,South,34.020608465505205,-118.16074794884489,21.95,20.13
2024-06-23 15:00:00,West City,West,51.545095603259604,-0.10240600774656894,22.4,24.09
2024-06-23 16:00:00,South City,South,34.134559309476984,-118.2318910014071,19.47,21.55
2024-06-23 17:00:00,South City,South,34.207862583894915,-118.19076523867876,28.22,9.26
2024-06-23 18:00:00,North City,North,40.70866501234369,-73.96553840232062,37.06,27.94
2024-06-23 19:00:00,South City,South,34.13807901025221,-118.21173185782567,25.86,11.53
2024-06-23 20:00:00,West City,West,51.50676640269926,-0.1174171391261811,40.38,25.49
2024-06-23 21:00:00,East City,East,35.71947319593126,139.72027148091232,28.67,12.86
2024-06-23 22:00:00,East City,East,35.74755888505298,139.63959472121226,25.25,22.29
